Ardn_time[ms],ADC[0-1023],SiPM[mV],Deadtime[ms],"Temp[C],",Time,Latitude,Longitude,Altitude,Speed,Course,Velocity Down,Pressure,GPS Fix,time_since_on,bme680.temperature,bme680.pressure,bme680.altitude,bme680.relative_humidity,mag_x, mag_y, mag_z
1317958,135,24.92,34175,10.59,1689950564,43.3455,-96.6591,22022.2,18.8903,304.282,0.496,4.33,3,11080,6.97902,40.1847,20343.7,8.5909,-40.4998,60.9763,3.90237
1319350,120,23.58,34193,10.59,1689950570,43.3458,-96.6597,22019.2,18.7387,303.99,0.467,4.33,3,11086,6.98156,40.2072,20341.2,8.58653,-40.6606,61.5025,3.69775
1319871,140,25.42,34211,10.59,1689950576,43.3461,-96.6603,22016.4,18.6395,303.682,0.465,4.33,3,11092,6.98371,40.216,20340.2,8.58659,-40.4414,61.0932,4.64776
1320149,71,19.06,34229,10.26,1689950582,43.3464,-96.6609,22013.6,18.5248,303.281,0.453,4.35,3,11098,6.98566,40.2332,20338.2,8.58663,-39.506,61.0055,5.74393
1321021,192,32.67,34247,10.59,1689950588,43.3466,-96.6615,22010.8,18.4412,302.921,0.478,4.34,3,11104,6.98762,40.2488,20336.5,8.58667,-40.456,60.9617,6.15317
1322972,92,21.32,34271,10.59,1689950594,43.3469,-96.6621,22007.9,18.3091,302.479,0.472,4.35,3,11110,6.99113,40.2697,20334.1,8.58676,-39.9006,60.9617,4.07775
1324226,102,22.15,34377,10.59,1689950600,43.3472,-96.6627,22005,18.2294,302.13,0.486,4.34,3,11116,6.99328,40.2904,20331.7,8.5868,-39.2721,60.8886,4.80853
1324939,56,16.76,34395,10.26,1689950606,43.3475,-96.6632,22001.9,18.0933,301.78,0.463,4.35,3,11122,6.99582,40.3078,20329.8,8.59573,-39.2283,60.9325,6.57702
1326175,182,31.03,34413,10.59,1689950612,43.3477,-96.6638,21999.1,17.9961,301.264,0.459,4.35,3,11128,6.99855,40.3336,20326.8,8.5958,-39.3452,61.064,5.86086
1326784,76,19.69,34431,10.59,1689950618,43.348,-96.6644,21996.4,17.9028,300.911,0.473,4.36,3,11134,7.00109,40.3526,20324.7,8.59143,-39.6083,61.0786,5.7147
1327766,83,20.46,34449,9.4,1689950624,43.3482,-96.665,21993.7,17.8192,300.317,0.458,4.34,3,11140,7.00363,40.3701,20322.7,8.59149,-39.9152,60.8594,5.89009
1329013,79,20.03,34471,10.59,1689950630,43.3485,-96.6656,21990.9,17.7317,300.014,0.449,4.35,3,11146,7.00461,40.3871,20320.8,8.58708,-39.6521,60.9178,5.247
1329362,108,22.63,34489,10.59,1689950636,43.3487,-96.6662,21988,17.6229,299.641,0.46,4.36,3,11152,7.00832,40.4063,20318.6,8.59603,-39.3014,61.3856,5.32008
1329822,345,64.98,34511,10.59,1689950642,43.349,-96.6667,21985.2,17.5354,299.213,0.459,4.36,3,11158,7.01086,40.4221,20316.8,8.59166,-39.1406,61.5025,5.81701
1331457,108,22.63,34529,10.59,1689950648,43.3492,-96.6673,21982.6,17.4363,298.844,0.427,4.36,3,11164,7.01398,40.4396,20314.9,8.57399,-39.0967,61.2248,6.13856
1332240,220,37.58,34547,10.59,1689950654,43.3494,-96.6679,21980.1,17.3546,298.45,0.419,4.37,3,11170,7.0173,40.4537,20313.3,8.59624,-39.4914,61.6632,5.93394
1332415,113,23.02,34565,10.59,1689950660,43.3496,-96.6685,21977.6,17.2186,298.01,0.409,4.36,3,11176,7.02004,40.4711,20311.3,8.57857,-39.2721,60.9178,5.39316
1332914,307,54.48,34590,10.59,1689950666,43.3499,-96.6691,21975.2,17.1408,297.548,0.388,4.37,3,11182,7.02297,40.4835,20309.9,8.57864,-39.6521,61.3709,6.16779
1333176,228,39,34608,10.59,1689950672,43.3501,-96.6696,21972.8,17.067,297.191,0.375,4.36,3,11188,7.02551,40.5043,20307.6,8.5787,-39.0675,61.0932,6.13856
1333451,60,17.43,34626,10.59,1689950678,43.3503,-96.6702,21970.5,16.9717,296.843,0.348,4.36,3,11194,7.02883,40.5168,20306.1,8.57434,-38.8337,61.254,6.82549
1334984,195,33.17,34647,10.59,1689950684,43.3505,-96.6708,21968.4,16.8881,296.441,0.341,4.38,3,11200,7.03117,40.5257,20305.1,8.56554,-39.5352,61.5317,5.27623
1335107,207,35.26,34746,10.59,1689950690,43.3507,-96.6714,21966.4,16.8279,296.128,0.298,4.37,3,11206,7.03449,40.5416,20303.3,8.56118,-39.7252,60.7132,6.82549
1335359,102,22.15,34771,10.59,1689950696,43.3509,-96.6719,21964.6,16.7968,295.781,0.33,4.37,3,11212,7.03742,40.5573,20301.6,8.55239,-39.5645,60.8594,6.06548
1336379,440,109.25,34789,10.59,1689950702,43.3511,-96.6725,21962.9,16.7559,295.665,0.263,4.38,3,11218,7.03996,40.5747,20299.6,8.55688,-39.5791,61.1809,5.93394
1338589,89,21.05,34807,9.62,1689950708,43.3513,-96.6731,21961.3,16.6918,295.351,0.242,4.38,3,11224,7.04191,40.5919,20297.7,8.55249,-39.6814,60.9325,6.25548
1339714,102,22.15,34824,10.59,1689950714,43.3515,-96.6736,21959.8,16.6782,295.109,0.239,4.36,3,11230,7.04504,40.6061,20296.1,8.5437,-39.4183,61.444,5.45162
1340896,88,20.96,34842,10.59,1689950720,43.3517,-96.6742,21958.4,16.649,294.969,0.191,4.38,3,11236,7.0468,40.6115,20295.5,8.53931,-39.7691,61.4294,4.50161
1343006,142,25.64,34860,10.59,1689950726,43.3519,-96.6748,21957.3,16.616,294.916,0.153,4.38,3,11242,7.04934,40.6222,20294.3,8.53051,-39.4914,61.4586,5.87547
1344892,204,34.73,34878,10.59,1689950732,43.3521,-96.6754,21956.3,16.6257,294.66,0.157,4.38,3,11248,7.05187,40.6294,20293.5,8.535,-40.2806,61.0055,5.48085
1346268,195,33.17,34899,10.59,1689950738,43.3523,-96.6759,21955.6,16.6238,294.682,0.101,4.38,3,11254,7.05441,40.635,20292.8,8.52177,-39.5206,61.2394,4.51622
1347770,63,17.91,34917,10.59,1689950744,43.3525,-96.6765,21955.2,16.5732,294.757,0.00999999,4.39,3,11260,7.05793,40.6425,20292,8.51742,-39.5937,61.4294,5.53932
1348851,220,37.58,34935,10.59,1689950750,43.3527,-96.6771,21954.6,16.614,294.526,0.056,4.38,3,11266,7.06164,40.6483,20291.3,8.51307,-39.6667,61.3271,5.48085
1350193,56,16.76,34953,10.59,1689950756,43.3529,-96.6777,21954.4,16.614,294.554,0.017,4.37,3,11272,7.06398,40.6538,20290.7,8.51313,-40.0175,61.1225,4.09237
1352891,224,38.29,34971,10.59,1689950762,43.3531,-96.6782,21954.2,16.6004,294.657,0.018,4.38,3,11278,7.06672,40.6561,20290.5,8.50876,-39.8421,60.8009,4.00468
1353787,190,32.33,34992,10.59,1689950768,43.3532,-96.6788,21954.3,16.5752,294.794,-0.049,4.38,3,11284,7.06828,40.6496,20291.2,8.5088,-40.0322,61.3709,3.91698
1354138,65,18.22,35097,10.59,1689950774,43.3534,-96.6794,21954.6,16.579,294.802,-0.077,4.39,3,11290,7.07062,40.6535,20290.7,8.50443,-40.3098,61.4733,4.70623
1355149,216,36.85,35115,10.59,1689950780,43.3536,-96.68,21955,16.5907,294.798,-0.0650001,4.38,3,11296,7.07297,40.6506,20291.1,8.49562,-40.0614,61.1371,4.16545
1357070,167,28.76,35220,10.59,1689950786,43.3538,-96.6805,21955.5,16.5771,294.945,-0.13,4.38,3,11302,7.07531,40.6494,20291.2,8.50011,-39.8714,61.3856,4.01929
1357293,78,19.92,35238,10.59,1689950792,43.354,-96.6811,21956.2,16.5479,294.97,-0.145,4.38,3,11308,7.07883,40.6451,20291.7,8.49133,-39.9445,60.8009,5.10085
1357762,121,23.66,35255,10.59,1689950798,43.3542,-96.6817,21957.2,16.5402,295.075,-0.144,4.37,3,11314,7.08195,40.6458,20291.6,8.48254,-39.9737,60.5817,5.78778
1359958,224,38.29,35279,10.59,1689950804,43.3544,-96.6822,21958.2,16.5246,295.315,-0.194,4.37,3,11320,7.08508,40.6464,20291.5,8.48705,-39.886,60.8302,5.10085
1360513,542,168.67,35297,10.59,1689950810,43.3546,-96.6828,21959.4,16.5149,295.441,-0.192,4.38,3,11326,7.08762,40.647,20291.5,8.49154,-39.6083,61.3563,5.5247
1361755,344,64.67,35315,10.59,1689950816,43.3548,-96.6833,21960.6,16.5227,295.498,-0.207,4.38,3,11332,7.08937,40.6507,20291.1,8.48715,-39.8568,60.7717,6.56241
1361783,248,42.69,35337,10.59,1689950822,43.355,-96.6839,21961.7,16.4994,295.585,-0.18,4.37,3,11338,7.09172,40.6361,20292.7,8.4872,-39.1552,60.7132,6.05086
1362344,339,62.98,35355,10.59,1689950828,43.3552,-96.6845,21962.8,16.546,295.718,-0.229,4.38,3,11344,7.09387,40.6349,20292.8,8.48725,-39.1114,61.1225,8.19935
1362844,51,15.86,35373,10.59,1689950834,43.3554,-96.6851,21963.9,16.5382,295.671,-0.163,4.37,3,11350,7.0968,40.627,20293.7,8.47846,-38.2198,60.4794,8.2432
1365072,158,27.53,35397,10.59,1689950840,43.3556,-96.6856,21965.2,16.4994,295.908,-0.207,4.38,3,11356,7.09894,40.6241,20294,8.47851,-38.249,60.6401,8.57936
1365326,127,24.18,35415,10.59,1689950846,43.3558,-96.6862,21966.3,16.5091,295.926,-0.218,4.37,3,11362,7.10148,40.6163,20294.9,8.47414,-37.8106,60.874,8.55013
1367143,79,20.03,35436,10.59,1689950852,43.356,-96.6867,21967.5,16.5382,296.021,-0.215,4.38,3,11368,7.10461,40.6084,20295.8,8.49193,-41.1137,60.4648,9.69015
1368163,216,36.85,35534,10.59,1689950858,43.3562,-96.6873,21968.7,16.5013,296.084,-0.202,4.38,3,11374,7.10676,40.5971,20297.1,8.48755,-36.3636,60.4501,9.85092
1368326,195,33.17,35552,10.59,1689950864,43.3564,-96.6879,21969.8,16.4935,296.092,-0.172,4.37,3,11380,7.1093,40.5926,20297.6,8.48761,-36.2175,60.6401,11.4294
1368413,135,24.92,35576,10.59,1689950870,43.3566,-96.6884,21970.9,16.4585,296.044,-0.162,4.38,3,11386,7.1132,40.5816,20298.8,8.49213,-35.0628,60.0263,12.321
1368570,96,21.67,35594,10.59,1689950876,43.3568,-96.689,21971.8,16.513,295.98,-0.116,4.37,3,11392,7.11535,40.5804,20299,8.50104,-34.5951,60.3332,12.014
1369914,62,17.75,35612,10.59,1689950882,43.357,-96.6896,21972.6,16.4605,295.884,-0.082,4.38,3,11398,7.11789,40.5691,20300.2,8.48338,-31.9497,59.9824,12.6863
1370894,145,25.96,35630,10.59,1689950888,43.3572,-96.6901,21973.3,16.4857,295.867,-0.0370001,4.38,3,11404,7.12043,40.5679,20300.4,8.49673,-32.2567,60.3917,13.9433
